strain_id,B_MTX_5-FC.ALO1_HYR1,B_MTX_5-FC.SNA4_GTR2,B_MTX_5-FC.ERV25_UIP4,B_MTX_5-FC.PLM2_SNA3,B_MTX_5-FC.PMC1_CTR2,B_MTX_5-FC.SSH1_PIS1,B_MTX_5-FC.ALO1_UIP4,B_MTX_5-FC.ERG11_MID2,B_MTX_5-FC.noPPI_reference,B_MTX_5-FC.ERG11_ACF2,B_MTX_5-FC.ERV25_PIS1,B_MTX_5-FC.HNM1_MAM33,B_MTX_5-FC.ADE17_PGM2,B_MTX_5-FC.TPO1_TCB2,B_MTX_5-FC.HNM1_TPO1,B_MTX_5-FC.ERG11_ERG5,B_MTX_5-FC.ERV25_EMP47,B_MTX_5-FC.SSH1_ORM2,B_MTX_5-FC.ADE17_HYR1,B_MTX_5-FC.GTR1_SLM4,B_MTX_5-FC.HNM1_RBD2,B_MTX_5-FC.TPO1_TPO2,B_MTX_5-FC.ALO1_ADE17,B_MTX_5-FC.MID2_TPO4,B_MTX_5-FC.SSH1_ERG11,B_MTX_5-FC.MID2_TPO2,B_MTX_5-FC.FMP45_MID2,B_MTX_5-FC.FMP45_HNM1,B_MTX_5-FC.HNM1_ERG11,B_MTX_5-FC.ERV25_ERG5,B_MTX_5-FC.ERG27_ACF2,B_MTX_5-FC.HNM1_MID2,B_MTX_5-FC.ERV25_ORM2,B_MTX_5-FC.HUG1_ALO1,B_MTX_5-FC.ERG11_TPO4,B_MTX_5-FC.SRO9_SGN1,B_MTX_5-FC.MID2_RSN1,B_MTX_5-FC.DHH1_LSM3,B_MTX_5-FC.RET2_SNA3,B_MTX_5-FC.MID2_PIN2,B_MTX_5-FC.HNM1_TPO2,B_MTX_5-FC.RET2_EMP47,B_MTX_5-FC.ERG11_PIS1,B_MTX_5-FC.HUG1_PGM2,B_MTX_5-FC.MID2_MAM33,B_MTX_5-FC.SRO9_DHH1,B_MTX_5-FC.ADE17_GIS2,B_MTX_5-FC.MID2_WSC2,B_MTX_5-FC.SNA4_VAC8,B_MTX_5-FC.SSH1_ERV25,B_MTX_5-FC.PLM2_HNM1,B_MTX_5-FC.PMC1_GTR2,B_MTX_5-FC.ERV25_RBD2,B_MTX_5-FC.FMP45_MEP1,B_MTX_5-FC.ERG11_ERV25,B_MTX_5-FC.RET2_EMP70,B_MTX_5-FC.ERG11_HYR1,B_MTX_5-FC.TPO1_MID2,B_MTX_5-FC.ERG11_ORM2,B_MTX_5-FC.HNM1_TPO4,B_MTX_5-FC.SRO9_GIS2,B_MTX_5-FC.HUG1_ADE17
1005,1.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,2.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,6.0,3.0,1.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,48.0,0.0,13.0,1.0,10.0,1.0,40.0,2.0
1007,1.0,0.0,2.0,7.0,2.0,0.0,1.0,49.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,17.0,2.0,1.0,1.0,2.0,17.0,23.0,1.0,0.0,3.0,2.0,4.0,1.0,0.0,4.0,1.0,5.0,6.0,2.0,4.0,6.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,51.0,4.0,0.0,3.0,3.0,4.0
1013,382.0,30.0,126.0,0.0,114.0,3.0,81.0,3.0,58.0,1.0,3.0,2.0,2.0,24.0,2.0,17.0,5.0,1.0,1.0,15.0,3.0,27.0,955.0,46.0,4.0,7.0,51.0,43.0,10.0,17.0,0.0,16.0,2.0,272.0,10.0,133.0,8.0,4.0,0.0,4.0,6.0,4.0,33.0,261.0,6.0,110.0,2.0,3.0,3.0,5.0,0.0,28.0,8.0,226.0,5.0,5.0,0.0,16.0,4.0,2.0,322.0,67.0
1016,1.0,1.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,3.0,6.0,1.0,0.0,2.0,1.0,3.0,3.0,6.0,0.0,3.0,1.0,98.0,1.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,185.0,2.0,3.0,195.0,0.0,15.0,1.0,4.0,3.0,2.0,6.0,5.0,7.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,4.0,1.0,2.0,0.0,1.0,2.0,78.0,38.0
1018,2270.0,72.0,2029.0,115.0,492.0,30.0,1201.0,1293.0,908.0,480.0,83.0,614.0,31.0,57.0,57.0,189.0,4620.0,95.0,20.0,144.0,3447.0,73.0,37.0,748.0,521.0,385.0,851.0,514.0,798.0,389.0,2011.0,1389.0,2015.0,906.0,633.0,2550.0,144.0,1252.0,43.0,95.0,85.0,50.0,379.0,2425.0,274.0,605.0,24.0,49.0,64.0,634.0,607.0,521.0,90.0,63.0,226.0,61.0,32.0,25.0,316.0,370.0,830.0,87.0
1020,1295.0,122.0,7768.0,78.0,971.0,298.0,824.0,3669.0,368.0,255.0,83.0,76.0,21.0,1925.0,242.0,341.0,2452.0,67.0,25.0,161.0,100.0,2618.0,1448.0,3832.0,720.0,1574.0,1807.0,1681.0,4725.0,2139.0,196.0,9762.0,508.0,8720.0,1685.0,5259.0,3864.0,453.0,97.0,367.0,1302.0,43.0,1386.0,12480.0,268.0,1420.0,20.0,81.0,45.0,471.0,325.0,674.0,166.0,395.0,713.0,110.0,227.0,1271.0,38.0,238.0,1945.0,1749.0
1025,197.0,11.0,102.0,1.0,163.0,15.0,12.0,35.0,4.0,7.0,14920.0,86.0,3.0,5.0,184.0,91.0,7.0,17.0,5.0,25.0,7.0,134.0,2.0,13.0,10.0,9.0,13.0,17.0,13.0,25.0,12.0,21.0,82.0,13.0,52.0,198.0,18.0,30.0,3.0,10.0,120.0,126.0,4.0,11.0,4.0,7.0,113.0,8.0,11.0,7.0,2.0,13.0,9.0,17.0,702.0,5.0,20.0,6.0,5.0,9.0,218.0,8.0
1027,1.0,0.0,8.0,1.0,0.0,2.0,4.0,61.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,61.0,0.0,2.0,0.0,2.0,1.0,34.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,17.0,0.0,3.0,52.0,3.0,0.0,15.0,2.0,4.0,2.0,3.0,2.0,0.0,6.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,21.0,157.0,0.0,39.0,0.0,4.0,1.0,140.0,1.0
1035,41.0,14.0,43.0,3.0,60.0,24.0,37.0,19.0,11.0,19.0,37.0,44.0,11.0,24.0,37.0,11.0,29.0,19.0,17.0,27.0,22.0,27.0,11.0,25.0,36.0,12.0,11.0,27.0,31.0,35.0,44.0,34.0,23.0,58.0,30.0,71.0,35.0,26.0,13.0,26.0,21.0,33.0,17.0,95.0,47.0,37.0,21.0,8.0,20.0,26.0,9.0,43.0,61.0,16.0,72.0,42.0,9.0,7.0,18.0,22.0,24.0,73.0
1038,89.0,77.0,2775.0,30.0,30.0,99.0,528.0,1016.0,81.0,81.0,28.0,174.0,17.0,2.0,2299.0,181.0,383.0,943.0,31.0,83.0,102.0,128.0,925.0,55.0,1387.0,181.0,544.0,1881.0,1522.0,1403.0,18.0,4223.0,2445.0,178.0,540.0,56.0,11.0,1976.0,12.0,40.0,586.0,4.0,176.0,34.0,20.0,176.0,19.0,11.0,1689.0,302.0,94.0,51.0,388.0,88.0,1047.0,7.0,93.0,86.0,78.0,1253.0,173.0,26.0
1040,40.0,8.0,30.0,7.0,13.0,26.0,13.0,76.0,14.0,23.0,22.0,37.0,1.0,3.0,15.0,49.0,17.0,83.0,4.0,21.0,115.0,62.0,10.0,13.0,20.0,15.0,9.0,37.0,34.0,51.0,16.0,30.0,166.0,13.0,10.0,57.0,15.0,35.0,8.0,9.0,10.0,11.0,13.0,23.0,22.0,7.0,7.0,4.0,12.0,21.0,12.0,9.0,10.0,9.0,92.0,11.0,46.0,7.0,5.0,12.0,81.0,23.0
1046,3.0,0.0,4.0,2.0,1.0,1.0,1.0,24.0,1.0,2.0,5.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,5.0,1.0,13.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,12.0,4.0,9.0,47.0,2.0,2.0,12.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,2.0,4.0,2.0,2.0,3.0,0.0,131.0,2.0,50.0,1.0,0.0,2.0,3.0,23.0
1050,19.0,5.0,21.0,7.0,10.0,9.0,4.0,13.0,63.0,18.0,10.0,18.0,3.0,5.0,56.0,14.0,15.0,10.0,1.0,13.0,7.0,8.0,7.0,14.0,70.0,139.0,98.0,45.0,81.0,237.0,123.0,151.0,21.0,37.0,18.0,22.0,8.0,15.0,4.0,14.0,8.0,4.0,57.0,320.0,24.0,11.0,1.0,8.0,5.0,11.0,60.0,4.0,15.0,8.0,21.0,4.0,17.0,3.0,10.0,4.0,469.0,23.0
1052,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1065,4.0,16.0,13.0,0.0,14.0,2.0,9.0,6.0,3.0,5.0,0.0,4.0,1.0,14.0,5.0,11.0,9.0,1.0,3.0,3.0,3.0,33.0,2.0,0.0,23.0,2.0,2.0,13.0,43.0,128.0,5.0,11.0,2.0,6.0,70.0,279.0,3.0,58.0,3.0,9.0,4.0,4.0,18.0,28.0,13.0,37.0,1.0,4.0,5.0,1.0,2.0,9.0,8.0,23.0,5.0,4.0,3.0,32.0,13.0,0.0,166.0,10.0
1069,4145.0,5254.0,5200.0,125.0,903.0,11875.0,528.0,5991.0,579.0,328.0,284.0,23978.0,180.0,698.0,18918.0,288.0,439.0,613.0,370.0,226.0,5003.0,5296.0,711.0,8093.0,7879.0,7506.0,3251.0,2226.0,5772.0,4264.0,38948.0,8815.0,474.0,13615.0,282.0,1447.0,6654.0,3346.0,283.0,709.0,16950.0,246.0,378.0,13082.0,5427.0,1119.0,128.0,1751.0,11002.0,1606.0,3233.0,2235.0,735.0,5271.0,715.0,403.0,167.0,1210.0,548.0,25298.0,238.0,4943.0
107,3.0,0.0,3.0,0.0,2.0,0.0,2.0,36.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,15.0,0.0,1.0,1.0,0.0,5.0,6.0,8.0,11.0,3.0,21.0,24.0,3.0,0.0,31.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,4.0,3.0,1.0,0.0,202.0,2.0,43.0,0.0,2.0,1.0,5.0,28.0
113,4.0,2.0,8.0,7.0,8.0,17.0,2700.0,674.0,2939.0,219.0,6.0,17.0,6.0,12.0,14.0,3.0,14.0,826.0,5.0,17.0,17.0,25.0,21.0,2.0,36.0,55.0,127.0,21.0,25.0,18.0,730.0,8.0,88.0,3.0,12.0,17.0,84.0,160.0,4.0,39.0,16.0,7.0,226.0,8.0,10.0,2.0,2.0,6.0,9.0,12.0,16.0,66.0,37.0,10.0,13.0,9.0,5.0,3.0,18.0,27.0,6.0,8.0
119,4.0,1.0,4.0,0.0,1.0,2.0,2.0,4.0,1.0,4.0,6.0,3.0,0.0,2.0,5.0,0.0,3.0,4.0,3.0,6.0,1.0,4.0,3.0,6.0,6.0,2.0,3.0,3.0,1.0,3.0,0.0,2.0,7.0,4.0,6.0,18.0,4.0,4.0,3.0,9.0,5.0,0.0,1.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,5.0,0.0,3.0,3.0,10.0,5.0,1.0,2.0,1.0,14.0,1.0,2.0
124,7.0,19.0,209.0,4.0,224.0,14.0,220.0,419.0,406.0,36.0,5.0,83.0,4.0,798.0,281.0,9.0,7.0,87.0,5.0,14.0,11.0,785.0,56.0,261.0,336.0,106.0,12.0,88.0,76.0,57.0,7.0,242.0,413.0,285.0,62.0,188.0,130.0,40.0,6.0,20.0,79.0,10.0,155.0,1541.0,36.0,93.0,1.0,5.0,1.0,90.0,27.0,134.0,27.0,104.0,183.0,22.0,80.0,230.0,26.0,510.0,23.0,14.0
128,1.0,1.0,1.0,11.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,1.0,2.0,1.0,10.0,1.0,56.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,7.0,35.0,3.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,2.0,5.0,0.0,0.0,4.0,7.0,19.0
132,2.0,3.0,5.0,1.0,0.0,3.0,3.0,67.0,4.0,4.0,2.0,0.0,1.0,2.0,3.0,163.0,2.0,51.0,0.0,4.0,2.0,18.0,1.0,0.0,0.0,11.0,0.0,5.0,10.0,15.0,3.0,51.0,593.0,0.0,27.0,75.0,2.0,48.0,1.0,4.0,1.0,2.0,35.0,1.0,1.0,15.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,349.0,0.0,128.0,1.0,58.0,0.0,32.0,52.0
136,22.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,7.0,1.0,1.0,20.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
14,65.0,115.0,64.0,147.0,134.0,684.0,79.0,1975.0,879.0,1732.0,1852.0,1687.0,22.0,25.0,458.0,335.0,227.0,861.0,21.0,90.0,20.0,42.0,12.0,1408.0,1093.0,901.0,189.0,1899.0,2491.0,1132.0,410.0,2084.0,3030.0,484.0,2052.0,1060.0,663.0,889.0,35.0,294.0,320.0,38.0,1139.0,1203.0,152.0,402.0,32.0,16.0,58.0,285.0,924.0,245.0,35.0,703.0,1490.0,20.0,607.0,11.0,415.0,391.0,838.0,396.0
146,2687.0,828.0,794.0,908.0,421.0,1480.0,532.0,3962.0,99.0,232.0,533.0,791.0,57.0,181.0,2705.0,840.0,523.0,1335.0,97.0,372.0,379.0,1513.0,851.0,3408.0,4654.0,3734.0,443.0,1321.0,4961.0,5987.0,409.0,9963.0,4182.0,313.0,957.0,8776.0,2431.0,8965.0,48.0,739.0,3640.0,41.0,1033.0,403.0,446.0,1446.0,60.0,420.0,837.0,1265.0,475.0,1153.0,1951.0,670.0,4326.0,97.0,817.0,556.0,500.0,5627.0,2461.0,859.0
15,3039.0,71.0,215.0,17.0,66.0,558.0,140.0,70.0,120.0,62.0,15.0,187.0,8.0,445.0,22.0,6.0,20.0,1861.0,1.0,6.0,1.0,773.0,3122.0,16.0,166.0,309.0,66.0,99.0,65.0,113.0,286.0,151.0,814.0,1112.0,17.0,102.0,20.0,4.0,6.0,31.0,31.0,13.0,33.0,1552.0,73.0,229.0,3.0,16.0,10.0,183.0,17.0,25.0,64.0,31.0,251.0,28.0,15.0,134.0,276.0,160.0,36.0,182.0
151,3.0,1.0,7.0,4.0,1.0,1.0,6.0,13.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,11.0,2.0,1.0,0.0,8.0,2.0,2.0,2.0,4.0,3.0,3.0,0.0,4.0,4.0,1.0,0.0,8.0,1.0,0.0,2.0,14.0,1.0,4.0,1.0,4.0,9.0,1.0,2.0,1.0,3.0,4.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,1.0,71.0,3.0,29.0,0.0,3.0,0.0,44.0,3.0
153,1.0,0.0,0.0,2.0,1.0,4.0,1.0,28.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,27.0,0.0,4.0,1.0,0.0,1.0,16.0,1.0,1.0,9.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,36.0,0.0,1.0,27.0,4.0,15.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,29.0,0.0,120.0,0.0,22.0,1.0,2.0,0.0,130.0,2.0
17,4.0,1.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,1.0,3.0,4.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
171,25.0,16.0,380.0,3.0,23.0,13.0,16.0,33.0,12.0,112.0,12.0,24.0,3.0,8.0,15.0,11.0,21.0,19.0,5.0,891.0,735.0,25.0,3.0,10.0,6.0,45.0,15.0,58.0,131.0,40.0,44.0,127.0,126.0,65.0,10.0,55.0,22.0,20.0,6.0,18.0,66.0,27.0,8.0,550.0,11.0,11.0,2.0,2.0,100.0,6.0,35.0,12.0,21.0,100.0,28.0,16.0,8.0,3.0,14.0,2.0,12.0,114.0
175,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0
17_2,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0
180,1.0,0.0,3.0,64.0,0.0,1.0,2.0,70.0,4.0,4.0,0.0,4.0,5.0,1.0,1.0,42.0,2.0,5.0,2.0,6.0,2.0,47.0,1.0,0.0,12.0,1.0,5.0,4.0,4.0,3.0,1.0,7.0,385.0,0.0,4.0,28.0,1.0,1.0,0.0,2.0,2.0,0.0,21.0,1.0,14.0,35.0,1.0,29.0,0.0,5.0,1.0,1.0,11.0,2.0,320.0,0.0,22.0,0.0,26.0,0.0,114.0,0.0
180_2,11.0,8.0,11.0,3.0,2.0,11.0,11.0,75.0,4.0,13.0,9.0,7.0,13.0,2.0,7.0,17.0,8.0,9.0,5.0,6.0,3.0,59.0,9.0,6.0,17.0,1.0,33.0,10.0,5.0,5.0,1.0,5.0,282.0,1.0,3.0,442.0,6.0,3.0,3.0,7.0,11.0,1.0,22.0,6.0,6.0,9.0,0.0,5.0,1.0,85.0,1.0,2.0,278.0,0.0,556.0,2.0,316.0,3.0,21.0,6.0,33.0,8.0
185,19.0,3.0,21.0,6.0,14.0,19.0,21.0,33.0,5.0,13.0,33.0,24.0,0.0,6.0,9.0,9.0,11.0,26.0,1.0,54.0,6.0,19.0,7.0,7.0,22.0,9.0,24.0,69.0,65.0,50.0,25.0,89.0,36.0,19.0,9.0,42.0,38.0,18.0,2.0,8.0,11.0,5.0,11.0,18.0,8.0,9.0,1.0,4.0,4.0,9.0,26.0,11.0,6.0,25.0,41.0,0.0,4.0,5.0,9.0,27.0,3.0,11.0
187,2.0,0.0,0.0,3.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,23.0,1.0,2.0,0.0,5.0,0.0,5.0,0.0,4.0,2.0,0.0,1.0,3.0,5.0,54.0,0.0,17.0,155.0,1.0,0.0,53.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,109.0,0.0,3.0,0.0,0.0,1.0,22.0,2.0
188,7.0,0.0,9.0,1.0,1.0,2.0,2.0,496.0,1.0,3.0,6.0,4.0,1.0,2.0,3.0,26.0,2.0,0.0,2.0,7.0,0.0,16.0,1.0,5.0,6.0,11.0,4.0,5.0,6.0,17.0,5.0,11.0,19.0,1.0,12.0,32.0,3.0,6.0,3.0,1.0,7.0,1.0,6.0,3.0,2.0,6.0,0.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,226.0,4.0,1.0,0.0,0.0,6.0,47.0,3.0
192,14.0,1.0,12.0,3.0,2.0,3.0,13.0,4.0,5.0,7.0,8.0,9.0,1.0,2.0,18.0,4.0,7.0,11.0,6.0,8.0,3.0,17.0,2.0,7.0,12.0,7.0,3.0,7.0,15.0,9.0,13.0,6.0,60.0,12.0,3.0,35.0,11.0,11.0,5.0,8.0,7.0,0.0,1.0,5.0,3.0,4.0,2.0,36.0,8.0,10.0,10.0,6.0,7.0,5.0,22.0,13.0,4.0,4.0,9.0,21.0,6.0,11.0
20,2.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,2.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0,3.0,17.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,36.0,0.0,11.0,0.0,10.0,3.0,28.0,3.0
209,4.0,0.0,3.0,1.0,0.0,1.0,3.0,7.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,5.0,0.0,13.0,0.0,5.0,0.0,1.0,1.0,4.0,0.0,3.0,3.0,1.0,1.0,4.0,34.0,3.0,0.0,10.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0,2.0,0.0,20.0,0.0,2.0,1.0,1.0,26.0
210,14.0,4.0,5.0,0.0,4.0,4.0,2.0,5.0,2.0,6.0,8.0,2.0,1.0,0.0,2.0,1.0,5.0,2.0,2.0,7.0,1.0,1.0,3.0,2.0,14.0,1.0,2.0,2.0,4.0,7.0,1.0,3.0,9.0,3.0,2.0,10.0,0.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,0.0,5.0,1.0,3.0,8.0,3.0,2.0,2.0,2.0,4.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0
217,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
226,14.0,199.0,356.0,12.0,287.0,7.0,260.0,174.0,183.0,142.0,6.0,55.0,4.0,161.0,11.0,39.0,242.0,76.0,2.0,231.0,12.0,77.0,6.0,133.0,175.0,32.0,134.0,361.0,432.0,205.0,9.0,725.0,80.0,1204.0,54.0,561.0,144.0,156.0,13.0,96.0,87.0,6.0,80.0,1555.0,197.0,47.0,7.0,8.0,15.0,61.0,80.0,208.0,26.0,327.0,100.0,13.0,67.0,18.0,39.0,48.0,67.0,908.0
240,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,209.0,0.0,183.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,34.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,14.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
248,6.0,107.0,464.0,1.0,7.0,3.0,2.0,238.0,93.0,30.0,2.0,30.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,4.0,3.0,35.0,0.0,56.0,3.0,16.0,274.0,0.0,20.0,73.0,413.0,3.0,25.0,2.0,1.0,3.0,1.0,92.0,2.0,14.0,988.0,6.0,1.0,0.0,1.0,1.0,56.0,1.0,6.0,6.0,3.0,12.0,8.0,0.0,0.0,30.0,103.0,2.0,7.0
252,4.0,1.0,3.0,1.0,0.0,35.0,170.0,3.0,7161.0,26.0,1.0,1.0,0.0,1.0,24.0,0.0,40.0,53.0,20.0,3.0,18.0,8.0,170.0,5.0,1.0,44.0,1.0,6.0,4.0,38.0,2.0,2.0,51.0,1.0,1.0,6.0,4.0,3.0,0.0,8.0,1.0,1.0,3.0,5.0,4.0,8.0,0.0,4.0,3.0,1.0,32.0,0.0,11.0,3.0,3.0,83.0,2.0,1.0,4.0,20.0,3.0,5.0
253,264.0,11.0,16.0,1.0,26.0,2.0,48.0,7.0,41.0,30.0,6.0,2.0,1.0,1.0,10.0,4.0,276.0,104.0,742.0,10.0,5.0,6.0,1.0,27.0,48.0,5.0,1.0,4.0,22.0,53.0,2.0,8.0,143.0,0.0,1.0,1459.0,2.0,14.0,0.0,7.0,5.0,1.0,5.0,1.0,44.0,64.0,5.0,3.0,94.0,1.0,0.0,14.0,4.0,20.0,8.0,1.0,6.0,4.0,1.0,3.0,7.0,3.0
254,3.0,0.0,2.0,3.0,1.0,2.0,1.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,3.0,3.0,1.0,1.0,15.0,3.0,1.0,3.0,1.0,0.0,2.0,2.0,28.0,1.0,25.0,23.0,4.0,3.0,13.0,3.0,38.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,89.0,1.0,24.0,0.0,0.0,2.0,4.0,164.0
257,4.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,10.0,5.0,1.0,0.0,5.0,9.0,4.0,8.0,1.0,1.0,5.0,7.0,0.0,3.0,2.0,3.0,1.0,0.0,35.0,1.0,1.0,5.0,2.0,3.0,0.0,0.0,3.0,1.0,1.0,153.0,0.0,1.0,0.0,2.0,6.0,2.0,5.0,1.0,3.0,1.0,6.0,1.0,0.0,0.0,1.0,3.0,5.0,5.0
258,42.0,123.0,41.0,204.0,3.0,62.0,83.0,329.0,11.0,8.0,192.0,64.0,38.0,21.0,328.0,26.0,114.0,222.0,53.0,16.0,182.0,74.0,6199.0,160.0,295.0,567.0,11.0,70.0,269.0,317.0,795.0,621.0,326.0,187.0,46.0,453.0,292.0,163.0,5.0,61.0,611.0,8.0,41.0,68.0,92.0,69.0,13.0,18.0,3152.0,154.0,30.0,3.0,16.0,84.0,111.0,10.0,19.0,40.0,25.0,632.0,57.0,578.0
